Gene.ID,FPKM.WT_D,FPKM.WT_DTL6h,FPKM.WT_WL
ATCG00540,501.4976505,711.0312107,3856.928108
ATCG00550,5510.73109,6639.798758,4111.939219
ATCG00560,12246.27128,12795.67099,14122.63902
ATCG00570,3896.787188,3742.669733,6699.451241
ATCG00580,2070.640417,1177.637097,5096.292478
ATCG00590,579.5042469,849.8895336,86.56395608
ATCG00600,2321.289831,2436.044688,656.0636671
ATCG00610,5.581023942,14.83330277,33.85626209
ATCG00620,7.737328647,19.72829269,42.73659312
ATCG00630,1847.495563,1293.129978,2837.99209
ATCG00640,114.9701029,105.8891185,208.2864709
ATCG00650,104.2918616,177.6709738,368.9279358
ATCG00660,184.4905354,279.9354308,421.2345727
ATCG00670,1114.472362,1095.769959,2500.823056
ATCG00680,14780.93107,9394.476184,7485.302225
ATCG00690,32442.06937,17834.24861,9616.375536
ATCG00700,28.94099158,29.2710508,62.85188843
ATCG00710,7502.460557,8176.759264,12087.17892
ATCG00720,9370.76861,9810.629709,13574.79596
ATCG00730,6964.221849,5959.499584,10395.97265
ATCG00740,40.41783689,35.35809887,390.0135994
ATCG00750,56.18255103,66.99174846,1262.054936
ATCG00760,66.36255822,113.4253219,2441.114069
ATCG00770,67.83606195,62.71593662,420.7550181
ATCG00780,235.6996071,230.122814,3517.570721
ATCG00790,222.5787707,128.3567862,845.8252315
ATCG00800,31.44471059,39.31209049,672.0852821
ATCG00810,15.99357802,14.06737612,369.7855032
ATCG00820,361.0180536,105.5961026,444.3282123
ATCG00830,259.8005082,150.8922669,792.9875487
ATCG00840,75.85568696,47.56545755,150.6927097
ATCG00850,44.90187445,57.10821567,115.4443035
ATCG00860,36.12997274,55.0856943,459.3191079
ATCG00870,69.95577175,60.46535975,360.2242403
ATCG00880,27.115884,58.67761573,55.77615328
ATCG00890,436.6940917,558.5141655,2034.667267
ATCG00900,324.0669036,326.7193411,1368.699996
ATCG00905,744.17094,649.3238043,2578.273322
ATCG00910,47.45279701,83.69691088,178.5470725
ATCG00930,9160.097066,32517.93209,39018.70467
ATCG00940,5459.382989,18529.46516,20972.75182
ATCG00980,44.77503299,241.3378361,652.8893383
ATCG00990,901.3424135,2948.143648,834.7408395
ATCG01000,43.58429656,65.18977847,172.2191913
ATCG01010,209.2077989,425.7870106,528.2789791
ATCG01020,184.183363,79.80503473,119.1677127
ATCG01030,61.59738073,91.79218587,64.85879279
ATCG01040,65.45661548,67.40571387,170.0147775
ATCG01050,2679.140672,2611.900029,835.0131195
ATCG01060,1686.590179,1649.084597,2823.806891
ATCG01070,1571.555657,1935.512363,3672.09911
ATCG01080,892.5262158,1361.786027,1647.811483
ATCG01090,272.3283557,469.7749858,1502.737945
ATCG01100,518.6021152,558.4304314,2027.232117
ATCG01110,136.4979296,106.7390412,428.2859571
ATCG01120,67.03974606,64.42097838,427.8412673
ATCG01130,16.56297163,19.87712375,86.39501132
ATCG01140,898.6047521,2925.580546,727.4985084
ATCG01150,44.52135009,244.0078306,783.3192004
ATCG01190,5384.41969,18555.7201,24040.53618
ATCG01200,9197.513557,32889.03287,45097.4788
ATCG01220,47.58316183,84.00181766,221.7102093
ATCG01230,720.1959388,636.4326293,2262.171112
ATCG01240,309.9875023,319.2139434,1217.460812
ATCG01250,449.5781478,540.097796,1731.989975
ATCG01260,27.00000416,57.86453098,49.35344472
ATCG01270,69.91565949,60.9344471,395.9131776
ATCG01280,36.18041456,55.37585395,517.731952
ATCG01290,44.77503299,57.10821567,102.6788276
ATCG01300,76.68780288,47.60438182,133.1183666
ATCG01310,302.8294341,165.341522,755.0523891
ATCG09900,18.77253508,31.86767628,11.48236352
ATMG00010,5.566747415,6.272368029,5.926627858
ATMG00030,0,0,0
ATMG00040,14.01999455,11.99557303,12.50631009
ATMG00050,0.260729654,0.498938366,0.553151933
ATMG00060,1277.969766,905.0870835,657.0939784
ATMG00070,601.5729304,416.9975352,324.8927745
ATMG00080,58.6815541,47.4028406,42.61805167
ATMG00090,69.01799477,57.62902349,150.6775439
ATMG00100,37.54507016,43.15475127,42.00923724
ATMG00110,13.73931915,19.67311567,8.972685528
ATMG00120,2.390021827,2.363027539,1.299330844
ATMG00130,3.564730022,3.718863012,4.600909217
ATMG00140,2.849402646,2.65704479,4.590667162
ATMG00150,1.016177113,0.969447195,1.989219453
ATMG00160,152.9494094,103.5841927,72.8936624
ATMG00170,83.20255726,45.05651034,13.98387843
ATMG00180,338.2578755,277.9861356,79.39287129
ATMG00190,158.2628999,203.8301819,48.29707818
ATMG00200,0.492489346,1.931076268,0.80283857
ATMG00210,394.5764833,361.7964828,179.4978024
ATMG00220,3361.776688,2285.082841,407.4606292
ATMG00230,7.76794555,7.82243599,3.147243759
ATMG00240,2.067213684,3.593544183,4.400521184
ATMG00250,10.27415771,8.454982579,6.105227589
ATMG00260,0.490785231,0.394585244,1.521167817
ATMG00270,911.7437547,701.3684794,139.7185255
ATMG00280,22.71871362,21.03032704,17.84288737
ATMG00285,709.393964,678.1021265,258.9827685
ATMG00290,18.10024043,23.25355172,94.60155225
ATMG00300,4.328826582,5.062287895,8.126786967
ATMG00310,24.70707843,29.20023374,14.0732558
ATMG00320,3.764284378,2.486895918,1.99653276
ATMG00330,35.41182754,26.19426421,15.55739813
ATMG00340,7.258713564,7.025052192,4.015883036
ATMG00350,61.19846436,57.07854906,25.37307918
ATMG00360,9.650669442,12.8318515,21.78912211
ATMG00370,1.048133209,1.939207116,4.631956002
ATMG00380,46.54024322,82.78219055,50.57882991
ATMG00390,0.113087561,0.132248723,0.494837724
ATMG00400,0.356440539,0.185259815,0.259946399
ATMG00410,4290.327179,3768.163079,597.024398
ATMG00420,170.8948021,231.0141983,47.0512942
ATMG00430,13.5384482,8.275226979,13.30666427
ATMG00440,14.49861369,6.504677956,5.607442148
ATMG00450,4.2983842,4.958297157,7.890169517
ATMG00460,40.09442677,37.13087,16.73284599
ATMG00470,1.475348285,1.784820171,2.485810823
ATMG00480,2012.950994,1736.380825,530.3135425
ATMG00490,260.3240744,243.0784601,458.5898421
ATMG00500,420.1786901,325.2539386,406.9552408
ATMG00510,426.7543766,257.9001887,137.4596558
ATMG00513,922.3143817,705.5568174,131.3474759
ATMG00516,625.7511693,523.2890686,147.0223046
ATMG00520,92.51447451,52.94232777,52.69388605
ATMG00530,9.500040479,13.90374913,19.70603763
ATMG00540,2.950696571,2.885459276,11.61281772
ATMG00550,4.255885282,3.113458043,1.077100193
ATMG00560,316.1920658,180.8114624,143.8937831
ATMG00570,48.67559183,53.96531274,36.06280776
ATMG00580,1103.327994,827.5637183,119.5251478
ATMG00590,75.12003289,60.86094679,19.92536061
ATMG00600,3.362681517,1.538781876,0.980939994
ATMG00610,84.72748086,47.49770049,90.28412691
ATMG00620,84.8116317,46.36325368,14.30984296
ATMG00630,9.245332592,7.845169021,12.08711725
ATMG00640,26.44041858,31.28059185,15.36931214
ATMG00650,1341.306925,1068.393354,308.6464561
ATMG00660,371.6753362,157.8441414,109.3111193
ATMG00665,3615.846245,2605.955085,1307.443739
ATMG00670,95.71045512,91.84322462,98.52868501
ATMG00680,1.627970522,0.862663083,0.445219849
ATMG00690,467.4309305,334.0968589,144.2900261
ATMG00700,41.40244038,46.01168602,39.94628363
ATMG00710,1.732451584,1.814321331,1.546311087
ATMG00720,1.477468039,2.507011295,2.239497064
ATMG00730,2169.830019,1334.371524,285.4003074
ATMG00740,0.061955561,0.036226548,0.406648822
ATMG00750,2.920172123,2.561216945,3.270510806
ATMG00760,0.28443235,0.399150693,1.203105455
ATMG00770,0.433688929,0.36226548,0.497015227
ATMG00780,47.57131048,31.80732083,10.26788276
ATMG00790,6.883262862,10.39122303,10.03970759
ATMG00800,44.84550047,76.22669479,18.63430576
ATMG00810,0.571225134,0.804650255,1.211884734
ATMG00820,0.622091806,1.027054414,1.040799033
ATMG00830,21.78692387,22.00105418,34.62543349
ATMG00840,4.872652548,2.729165597,2.580997853
ATMG00850,0.115879846,0.271028248,0.633819924
ATMG00860,0.059033129,0.069035497,0.114805118
ATMG00870,2.046375446,1.99755144,4.020816554
ATMG00880,0.166423183,0.272469888,0.364109318
ATMG00890,2.339256708,3.0433686,3.411965197
ATMG00900,42.30516174,31.43505845,6.35694255
ATMG00910,0.144849808,0.237149717,0.295782631
ATMG00920,11.45761979,15.70269913,23.55697383
ATMG00930,2.029463252,5.339988998,1.11004138
ATMG00940,17.06594098,16.69780398,2.516841297
ATMG00950,19.55472404,22.71555505,5.133941382
ATMG00960,436.4461036,314.2333395,96.57178625
ATMG00970,72.96894991,55.50336963,42.88919768
ATMG00980,53.53648893,44.02273117,21.22391287
ATMG00990,46.61846211,54.66978551,33.54175036
ATMG01000,45.46218278,47.53364119,59.72237124
ATMG01010,33.33833961,29.48627912,58.55856949
ATMG01020,12.47439019,20.90789343,40.8048328
ATMG01030,0.029240709,0.136780611,0.25589739
ATMG01040,0.579399231,0.711449151,0.971857216
ATMG01050,3.363412535,3.65888135,5.219507072
ATMG01060,7.619099885,8.571268348,5.535360667
ATMG01070,7.610487194,7.564984413,6.660248279
ATMG01080,219.1246505,73.48253378,74.61871416
ATMG01090,54.29521553,54.63280252,184.8999725
ATMG01100,12.81018903,13.94517043,9.815837611
ATMG01110,5.748468083,13.57561136,11.53552261
ATMG01120,717.7572203,691.5687827,395.2696066
ATMG01130,138.6886821,80.11924302,446.3276973
ATMG01140,14.45771492,6.528592213,6.412766287
ATMG01150,13.5384482,8.41200759,15.78033903
ATMG01160,173.9156698,234.6730797,57.59456079
ATMG01170,4507.170462,3310.230905,353.0372399
ATMG01180,6.453058933,5.586327776,3.381882021
ATMG01190,1489.885203,758.1086917,618.597266
ATMG01200,747.3484092,462.4205877,360.0836265
ATMG01210,70.15161393,74.43312551,105.8106437
ATMG01220,43.336013,32.28802314,41.27168471
ATMG01230,1.114351397,1.72919735,0.906449316
ATMG01240,3.252666969,2.246045977,2.982091364
ATMG01250,1.017481576,0.803169077,1.113049622
ATMG01260,12.21126068,9.964235133,9.614371347
ATMG01270,39.72889974,25.51394445,50.29042058
ATMG01275,195.680637,164.7914779,103.7577955
ATMG01280,291.3064562,161.6298306,114.6814668
ATMG01290,0.335223841,0.261348668,0.529692365
ATMG01300,0.959180624,0.988165036,0.632894639
ATMG01310,0.182701071,0.373900284,0.099930732
ATMG01320,66.57938146,61.02633124,23.81733037
ATMG01330,200.6559121,74.37819745,36.04454678
ATMG01340,23.65853736,27.96788758,21.19215986
ATMG01350,38.74514089,17.7681293,19.8793712
ATMG01360,3014.425893,3522.983013,1573.699965
ATMG01370,319.7756087,499.53531,150.962324
ATMG01400,0.590331292,0.172588743,0.043051919
ATMG01410,2.533529124,6.336111606,5.342638186
ATMG09390,0.136032863,0.159081798,0.992065968
ATMG09440,1.360328629,5.726944722,7.539701353
ATMG09450,969.9534219,516.5883106,234.6211211
ATMG09510,0.136032863,0.477245393,0.198413194
ATMG09520,1.632394355,3.817963148,2.182545129
ATMG09560,80.90698217,34.63053898,20.24652939
ATMG09720,1.360328629,5.88602652,7.738114547
ATMG09730,974.9985407,520.8417602,235.9901722
ATMG09740,1.042918616,5.640775415,3.612773565
ATMG09750,6.85919551,9.569381993,21.06232362
ATMG09790,0.761048719,3.411659637,2.405089656
ATMG09800,2.216202058,3.049067792,3.042335634
ATMG09830,1.306948645,3.612566396,5.892118379
ATMG09950,301.3617631,93.52100731,14.4206709
ATMG09960,0.253682906,1.631663305,1.11004138
ATMG09980,66.97228731,28.47994132,17.57565518
atU1-10,1.515794758,0.681779134,0.425171129
atU1-11p,0,0,0
atU1-12p,0.134089536,0,0.195578719
atU1-13p,0,0.06991493,0
atU1-14p,0,0,0
atU1-2,15.09718936,4.959327131,1.89687794
atU1-3,7.840967396,0.200792269,0.166957443
atU1-4,0.455091759,0.133050231,0
atU1-5,12.9485257,3.173969364,0.41236477
atU1-6,92.65340166,17.03736776,0
atU1-7,100.772811,20.26975374,0.503945166
atU1-8,1.137729399,0.066525115,0
atU1-9,0.455091759,0.199575346,0
atU12,0.799965983,0.87314214,1.711313794
atU1a,0.904700486,0.066124362,0
atU2-1,3.465698784,4.221786173,3.299764033
atU2-10,3.783240488,4.704276022,2.235185364
atU2-10b/12,1.628230083,2.128124867,1.396990852
atU2-11,3.507499975,1.559838891,1.585216988
atU2-13,4.214242569,6.216364743,4.121123014
atU2-14,4.166353449,6.608387745,3.143229417
atU2-15,0.383112961,0.616036146,0.488946798
atU2-16,0,0,0.069849543
atU2-17,0.09577824,0.224013144,0.27939817
atU2-18p,0,0,0
atU2-8,2.729679846,3.1921873,3.911574386
atU2.2,1.676119203,2.520147869,4.749768897
atU2.3,4.78891201,5.768338455,2.444733991
atU2.4,6.979532273,7.148891253,6.24848934
atU2.5,8.763708978,7.560443606,10.19803322
atU2.6,0.526780321,1.512088721,2.235185364
atU2.7,3.448016647,4.200246448,1.466840395
atU2.9,0,0,0
atU4-10,0,0,0.109524083
atU4-11p,0,0,0.182540138
atU4-4,0.548548103,0.570215275,0.177798836
atU4-5,0.121899578,0,0.088899418
atU4-6,0.487598314,0.427661457,0.355597671
atU4-7,0.187725351,0.292710508,0.547620414
atU4-8,0.312875585,0.439065762,0.273810207
atU4-9,0.068016431,0,0
atU4.1,0,0.071276909,0
atU4.2,0.365698735,0.498938366,0.355597671
atU4.3p,0,0,0
atU4atac,0.354198775,0.207106492,0.172207677
atU5-10,0,0.255270792,0.955151885
atU5-11,0,0,0
atU5-12,0,0,0.311147963
atU5-13,0,0,0
atU5-2,0.446965121,0,0
atU5-3,1.840444616,0.215228315,0.402662069
atU5-4,0.536358145,0,0
atU5-5,0.368088923,0.645684944,0.268441379
atU5-6,0.644155615,0,0.13422069
atU5-7,0,0,0
atU5-8,0,0,0
atU5-9,0,0,0.282278564
atU5.1,0.089393024,0.209078934,0.130385813
atU5.1b,0.920222308,0.322842472,0.671103449
atU6-10p,0,0,0
atU6-11p,0,0,0
atU6-2,0,0.107614157,0.268441379
atU6-3,0.920222308,0.968527416,0.268441379
atU6-4,0,0.430456629,0
atU6-5,5.947733886,2.390952169,0.135549607
atU6-6,0,0,0
atU6-7,0,0,0
atU6-8p,1.663389184,1.94522806,0.519892798
atU6-9p,0,0,0
atU6.1,0.184044462,0.107614157,0
atU6.26,1.380333462,0.968527416,0.402662069
atU6.29,0,0,0
atU6atac,0.076936619,0.269917477,0.112217298
atU6atac2,0,0,0
MSTRG.10005.1,0.258649867,0.183076732,0.198557075
MSTRG.10041.2,5.917956795,3.573791086,18.21863781
MSTRG.10042.1,4.712607354,4.304119763,8.833503567
MSTRG.10043.1,0,0,0.088325873
MSTRG.10045.1,0,0,0
MSTRG.10051.1,0,0.698887449,0.564028516
MSTRG.10052.1,0,0.351565112,0.535927451
MSTRG.10053.1,0,0,0
MSTRG.10082.1,1.50948747,1.358707402,0.920706837
MSTRG.10145.1,0.014597617,0.08535493,0
MSTRG.10162.1,0,0,0
MSTRG.10170.1,0.956008731,0.304906779,0.633819924
MSTRG.10186.1,0,0,0
MSTRG.10244.1,0,0,0
MSTRG.10246.1,60.21698069,24.84039255,7.985397356
MSTRG.10246.2,66.40285015,27.394901,8.806590701
MSTRG.10264.1,0,0,0
MSTRG.10284.1,0.643413501,0.663909922,0.110407342
MSTRG.10295.1,0,0,0
MSTRG.10317.1,0.051151322,0,0
MSTRG.10369.1,0,0.05488322,0.273810207
MSTRG.10398.1,0.091128811,0,0
MSTRG.10401.1,0.782188962,0.617733215,0.148165696
MSTRG.10403.1,0.63565752,0,0
MSTRG.10406.1,1.273360422,0.695514408,0.378129449
MSTRG.10423.1,0.92907551,0.274162247,0
MSTRG.10439.1,0.486839603,0.296050566,0
MSTRG.10449.1,2.474985968,3.71349152,0.681119918
MSTRG.10454.1,0.103145797,0.321659899,0
MSTRG.10455.1,0.06175176,0.024071588,0.030023049
MSTRG.1046.1,0.422604463,0.260110049,0.032441968
MSTRG.10469.1,0,0,0
MSTRG.10487.1,0.448745858,0.218658248,1.909035308
MSTRG.10490.1,1.982849018,2.236491225,0.787204345
MSTRG.10507.1,0.045344288,0.017675755,0.02204591
MSTRG.10519.2,25.89193046,14.67349492,8.227221787
MSTRG.10526.1,0,0,0
MSTRG.10533.2,2.149248842,1.065004274,0.619880805
MSTRG.1054.3,1.445262853,1.591087152,2.200674253
MSTRG.10548.1,0,0,0
MSTRG.10578.1,0.343722473,0.185520745,0.115694454
MSTRG.10592.1,0.465030204,0.772801537,0.142795414
MSTRG.10617.1,1.215948295,0.274416101,0.031114796
MSTRG.10624.1,0,0,0
MSTRG.10659.1,7.140473466,5.319968589,3.107661859
MSTRG.10664.3,5.864248481,9.049137239,11.61542375
MSTRG.10684.1,0,0,0
MSTRG.10696.1,0.410446682,0.151576212,0.094525963
MSTRG.10708.1,0.79086068,1.387292042,0.24284719
MSTRG.10719.1,1.077354608,0.811167092,0.430519193
MSTRG.10747.1,0,0,0
MSTRG.10748.1,0.151120587,0.137453503,0.097964296
MSTRG.10770.1,0,0,0
MSTRG.10835.1,0.993039899,1.288562562,0.31746111
MSTRG.10860.1,0.83500558,0.070589351,0.029347289
MSTRG.10865.1,0,0.092240706,0
MSTRG.10877.1,1.742885778,0.318823686,0.454456775
MSTRG.10958.1,0,0,0
MSTRG.10961.1,2.746045484,1.356508344,0.647407488
MSTRG.1099.1,0.175992516,1.189136439,0.370784655
MSTRG.110.3,0.869098846,0.508177965,0.253527969
MSTRG.11005.1,6.366337983,4.486106699,0.714287497
MSTRG.11039.1,2.000352099,0.92671667,0.112217298
MSTRG.11055.1,0,0.416176078,0.129767871
MSTRG.11101.1,1.877253508,0.844357235,0.842492945
MSTRG.11118.1,0,0.204216633,0
MSTRG.11133.1,0,0,0
MSTRG.11155.1,0,0.139385956,0.130385813
MSTRG.11189.1,0,0,0
MSTRG.11193.1,0,0,0
MSTRG.11330.1,17.92377684,20.55201439,1.820546589
MSTRG.11338.1,1.324388128,0.498938366,0.466721944
MSTRG.11338.2,1.304621141,0.491491525,0.472526943
MSTRG.11352.1,8.6551267,1.987350291,0.100877445
MSTRG.11355.1,0.035419878,0,0
MSTRG.11390.1,0.10605952,0.310074691,0
MSTRG.11402.1,0,0,0
MSTRG.11412.1,0.054571323,0,0
MSTRG.11462.1,0.222423401,0.104044019,0.713723288
MSTRG.11464.1,0.282293761,0,0
MSTRG.11490.1,3.332450889,3.010954444,1.307253593
MSTRG.11519.1,0.351357608,0.586986313,1.537436991
MSTRG.1152.1,0.050736581,0,0
MSTRG.1157.2,14.42687794,6.985137123,2.373706106
MSTRG.11571.1,7.7163181,9.495133811,1.931789804
MSTRG.11598.1,3.156522135,1.777044431,1.555530624
MSTRG.116.1,0,0,0
MSTRG.11600.1,1.065626019,0.546271555,0.830373101
MSTRG.11605.1,0.101866469,0.017018053,0.021225597
MSTRG.11625.1,0.22856171,0.60585373,0.088899418
MSTRG.11628.1,0.294141568,0.835379737,0.122578716
MSTRG.11686.1,0,0,0
MSTRG.1169.1,6.357232995,1.734688768,0.181812886
MSTRG.11704.4,13.08473714,8.265249139,2.400947711
MSTRG.11704.5,13.67671432,8.639183968,2.50957093
MSTRG.11717.1,1.325541599,0.775068378,0.444157779
MSTRG.11766.1,0,0,0
MSTRG.11796.1,0,0.186044814,0.154695032
MSTRG.11806.1,1.347611032,0.018324948,0.04571122
MSTRG.11834.1,0.121899578,0,0.118532557
MSTRG.11857.1,0,0,0
MSTRG.11878.1,0,0,0
MSTRG.11882.1,0.104874498,0,0.076483298
MSTRG.1191.1,0.029750452,0.017395632,0.04339306
MSTRG.11994.1,0.207050019,0.201776545,0.150998276
MSTRG.11996.1,0.051857832,0,0
MSTRG.12016.1,1.370650378,0.502867014,0.107799294
MSTRG.12036.1,0,0.047932943,0
MSTRG.1208.1,0,0,0
MSTRG.12087.1,0.141501521,0.165477046,0.963151482
MSTRG.121.1,0.312441638,0.030448388,0
MSTRG.1210.1,0,0,0
MSTRG.12113.1,0.628976691,1.810580462,0.846835692
MSTRG.12132.1,0,0,0
MSTRG.1214.1,2.313870883,1.741203987,0.425535692
MSTRG.12159.1,4.614529559,3.406544705,2.077180881
MSTRG.1220.1,0.792480922,1.083221452,1.23094501
MSTRG.12213.1,0.041532157,0.048569221,0
MSTRG.1223.1,0.549196505,0.03892427,0
MSTRG.12233.1,0,0.105544654,0
MSTRG.1226.1,0.020229025,0,0.02950541
MSTRG.12262.1,0.203010876,2.513735279,0.383194946
MSTRG.12271.1,0,0.066930756,0
MSTRG.12292.1,0,0,0
MSTRG.12323.1,0,0,0
MSTRG.12343.1,1.135051904,0.755091372,0.19826952
MSTRG.12345.1,0.769095049,0.241776301,0.036186371
MSTRG.12365.1,0,0,0
MSTRG.12387.1,0.367981232,0.372525076,0.192259946
MSTRG.124.1,0.438025819,0,0
MSTRG.12410.1,0,0,0.087759682
MSTRG.12411.1,0.136428307,0.031908849,0
MSTRG.12419.1,0.354198775,0.207106492,0.430519193
MSTRG.12433.1,0,0,0
MSTRG.12453.1,0.408987692,0.095657029,0.05965364
MSTRG.12468.1,0,0,0
MSTRG.1248.1,0,0,0
MSTRG.12544.1,0,0,0
MSTRG.12558.1,0.089820742,0,0
MSTRG.12587.1,0.065031877,0,0
MSTRG.12591.1,0,0.074671048,0
MSTRG.12615.1,0,0,0
MSTRG.12641.1,2.748070725,2.587649928,0.728772414
MSTRG.12653.1,0.36255969,0.188440241,0.293787776
MSTRG.12660.1,0,0.288859054,0.180138294
MSTRG.12667.1,0.804537218,0.104539467,0.717121971
MSTRG.12667.2,0.600468294,0.110875192,0.783631906
MSTRG.12672.1,0.477267841,0,0.232042548
MSTRG.12674.1,0,0.155329869,0
MSTRG.12675.1,0,0.266541026,0.030221877
MSTRG.12680.1,0.015312019,0.053719302,0
MSTRG.12684.1,0,0,0
MSTRG.12686.1,0.220853354,0.051654796,0.032212966
MSTRG.12700.1,0,0.385467433,0.02289383
MSTRG.12713.1,3.128755847,4.221786173,3.861425997
MSTRG.12742.1,0,0,0
MSTRG.12748.1,0,0,0
MSTRG.12762.1,0,0,0
MSTRG.12773.1,0.055051423,0,0.040148124
MSTRG.12807.1,0,0,0
MSTRG.12818.1,0,0,0
MSTRG.12831.1,0,0,0
MSTRG.12845.1,0,0,0
MSTRG.12846.1,4.578667092,4.752083705,1.085223382
MSTRG.12847.8,3.776293323,8.046708114,16.68282693
MSTRG.12861.1,0.205538705,0.220334096,1.898683917
MSTRG.12886.1,0,0,0
MSTRG.12920.1,0.02644019,0.15460062,0.077129636
MSTRG.12921.1,0.043056273,0.025175789,0.031400253
MSTRG.12937.1,2.271168998,1.295603888,0.763077626
MSTRG.12938.1,0,0,0
MSTRG.12947.1,0.09777362,0.15245339,0.047536494
MSTRG.12958.1,0.059033129,0,0
MSTRG.12971.1,0.19554724,0.285850105,0.071304741
MSTRG.13029.1,0,0,0
MSTRG.13038.1,0,0,0
MSTRG.13053.1,0.351985033,0.411624152,0
MSTRG.1306.1,0,0.291415329,0.242309918
MSTRG.13074.1,0.169631341,0.132248723,0
MSTRG.13090.1,0,0,0.014657934
MSTRG.13103.1,7.451693314,15.24999402,9.301186422
MSTRG.13135.1,0.168615585,0,0
MSTRG.13137.1,0,0,0
MSTRG.13151.2,10.32118431,9.449458791,1.948056809
MSTRG.13166.1,0,0,0.07959599
MSTRG.13206.1,0,0,0
MSTRG.13210.4,1.598759856,2.050581856,6.431530962
MSTRG.13215.2,5.560585035,14.4621187,39.15745496
MSTRG.13238.1,0.632985287,1.543921032,1.54754645
MSTRG.13265.1,0.201134304,0.125447361,0.567178286
MSTRG.13276.1,0,0,0
MSTRG.13283.1,0,0,0
MSTRG.13291.1,0,0,0
MSTRG.13297.1,0.088341342,0.129136989,0
MSTRG.13305.1,0.012735777,0.029787365,0.018575998
MSTRG.13308.1,5.462499962,5.308377041,0.785521086
MSTRG.13312.1,0,0.089241009,0
MSTRG.13343.1,0,0,0
MSTRG.13360.1,0,0,0
MSTRG.13363.1,0.264774825,0.154818675,0.193096056
MSTRG.13364.1,0,0,0
MSTRG.13373.1,0.197190495,0.415083178,0
MSTRG.13397.2,11.38266064,9.357447844,12.63378142
MSTRG.13400.1,0,0,0
MSTRG.1341.1,0.467281717,0.237589698,0.192615405
MSTRG.13442.1,2.164281171,1.644466402,0.683681466
MSTRG.13443.1,2.989506629,3.763202724,4.198550115
MSTRG.13467.2,5.677742239,3.647191633,0.743574045
MSTRG.13474.1,0,0,0
MSTRG.1348.1,3.481291717,2.988945328,2.37816377
MSTRG.13495.1,1.706594098,1.61421236,0.622295925
MSTRG.13513.1,2.163717517,2.611789609,4.476720685
MSTRG.13518.1,0,0,0
MSTRG.13539.1,0,0,0
MSTRG.13549.2,11.70565411,10.10077284,2.678195075
MSTRG.13608.1,0,0,0.046251724
MSTRG.13656.1,0.226356934,0.264710066,0.55026167
MSTRG.13662.1,0.013544398,0.015839313,0
MSTRG.1367.1,0.105661548,0,23.57952815
MSTRG.13675.1,0,0,0
MSTRG.13680.1,0.665094806,0.591555667,1.448297502
MSTRG.13686.1,0.290842093,0.15460062,0
MSTRG.13700.2,6.448487699,4.661509876,1.475730337
MSTRG.13700.3,5.462415323,3.948693734,1.265129669
MSTRG.13705.1,0,0.076492293,0.14310638
MSTRG.13725.1,0.508894023,0.297559628,0.329891816
MSTRG.13737.1,0,0,0
MSTRG.13752.1,0.091128811,0,0
MSTRG.13756.1,0,0.05202201,0.032441968
MSTRG.13761.1,0,0,0
MSTRG.13767.1,10.34661647,12.88853211,1.183954001
MSTRG.13767.2,12.04903847,15.00919839,1.378760617
MSTRG.13767.4,10.82111099,13.47959855,1.238249981
MSTRG.13791.1,0,0,0
MSTRG.13831.1,1.006955905,3.070095846,1.940800318
MSTRG.13835.1,0,0.035871386,0
MSTRG.13842.3,2.255711825,0.74740834,0.100531117
MSTRG.13842.4,4.531301571,1.39358647,0.171667841
MSTRG.13847.1,0.487598314,0.756631808,1.98314086
MSTRG.13855.1,0.17606129,0.096512111,0.040124591
MSTRG.13861.1,0.591926782,0.791109481,0.123337931
MSTRG.13868.2,0.11689857,0.989104189,2.83338401
MSTRG.13875.1,0.163555485,0.031877959,0
MSTRG.13877.1,0.184044462,0.161421236,0
MSTRG.13896.1,0.076936619,0.224931231,0.056108649
MSTRG.13905.1,0,0.126897619,0
MSTRG.13907.1,2.487926336,3.879295889,0.219927877
MSTRG.13926.1,1.793710813,0.708788534,0.131409785
MSTRG.13930.1,0,0.227495213,0
MSTRG.13934.1,0.157752396,0.122987608,0
MSTRG.13942.1,0.168157888,0.143018164,0.089188993
MSTRG.13945.1,0,0,0
MSTRG.13949.1,0,0,0
MSTRG.13953.1,0.08233568,0,0.120092196
MSTRG.13958.1,2.981727846,1.299865743,0.205872336
MSTRG.13969.1,0,0,0
MSTRG.13988.1,0,0,0
MSTRG.13990.1,0.086310506,0,0
MSTRG.13994.1,0.623071293,0.622871665,0.351790416
MSTRG.14003.1,43.99327352,16.40302113,3.24492909
MSTRG.14006.1,0,0,0
MSTRG.14008.1,0.840720108,0.485361812,0
MSTRG.14015.1,0,0,0
MSTRG.14017.1,4.7059216,3.873229985,5.166582244
MSTRG.14019.1,0,0,0
MSTRG.1403.1,0.174998208,1.54417196,0.835353174
MSTRG.14031.1,0,0,0
MSTRG.14032.1,3.315237983,2.205021211,0.63465942
MSTRG.14035.1,48.01368613,29.83821199,7.375794802
MSTRG.14048.1,0,0,0
MSTRG.14051.1,0,0,0
MSTRG.14051.2,0,0,0
MSTRG.14051.3,0,0,0
MSTRG.14052.1,0,0,0
MSTRG.14052.2,0,0,0
MSTRG.14052.3,0,0,0
MSTRG.14052.4,0,0,0
MSTRG.14052.5,0,0,0
MSTRG.14052.6,0,0,0
MSTRG.14053.1,0,0,0
MSTRG.14056.1,0,0,0
