Gene.ID,FPKM.D.WT,FPKM.DTL12h.WT,FPKM.DTL24h.WT,FPKM.DTL48h.WT,FPKM.DTL24h.u5
AT3G11910,35.7567517,37.16755109,29.95867755,29.95795791,30.15890819
AT3G11920,0.008837799,0.020055785,0.019563537,0.027956066,0
AT3G11930,233.4342992,267.2028886,239.6259002,124.2954518,211.8498351
AT3G11940,134.1122503,148.7203142,189.2502111,253.393663,164.8997806
AT3G11945,8.614840161,16.5051756,24.50481581,36.5291205,32.2558217
AT3G11950,5.111742445,3.987079594,3.012460017,3.398127148,3.072509852
AT3G11960,13.51783077,14.11280621,10.99404384,10.85919342,12.14676444
AT3G11964,9.78286274,18.76539318,13.86342872,21.59721826,12.6890121
AT3G11980,0.118540064,0.062767882,0.017493517,0.041663386,0.026305291
AT3G12010,14.80219753,20.75518544,20.17716399,21.17617626,19.12673434
AT3G12020,14.17246548,12.90285874,11.02665462,10.99986988,11.67400266
AT3G12030,22.7321335,13.74791874,12.71641659,12.11440757,9.268958794
AT3G12040,9.59738637,6.502395895,4.995808457,3.89840391,4.153547389
AT3G12050,36.10651533,31.42895756,31.8928091,36.36766272,30.47407294
AT3G12060,0.593488316,0.973710306,0.692386007,0.591955627,0.614012918
AT3G12070,1.92786584,1.594258671,1.618419351,1.782977286,1.332386133
AT3G12080,19.67881263,35.21654254,43.9304541,56.53794936,42.78150631
AT3G12090,21.78234497,24.62078755,15.66695042,13.66314354,13.80625125
AT3G12100,18.5150634,12.53581193,10.33668791,10.12278785,9.891285917
AT3G12110,16.7767384,10.8397314,23.78819361,19.39641272,23.25536848
AT3G12120,242.630664,339.527819,298.8118743,243.5028206,264.5708347
AT3G12130,24.21593958,23.40815813,21.64813549,19.24840322,19.9707991
AT3G12140,22.22181469,16.8069945,14.37314723,12.75739381,15.30614149
AT3G12143,0.034423775,0,0.019050296,0.054445302,0.038194995
AT3G12145,1.207898193,1.498642178,2.823762843,4.927850854,2.805708424
AT3G12150,11.23600752,7.621272826,10.13132659,6.288086275,12.20148002
AT3G12160,0.089624756,0.033897859,0.03306587,0.031500496,0.049721698
AT3G12170,1.356070986,1.106465627,1.551506041,3.438086909,1.639880175
AT3G12180,12.84105822,11.03143206,8.949473732,9.094182286,7.497734566
AT3G12190,0.020654265,0,0,0,0
AT3G12200,11.14519145,15.88342724,13.91796585,13.06663479,13.89845017
AT3G12203,0.522811075,0.508467882,0.485654969,0.748136777,0.497216982
AT3G12210,7.660495757,11.54014578,12.81635938,11.52298394,12.20439551
AT3G12220,0.943314179,0.566650774,0.419675169,0.302293316,0.277056229
AT3G12230,0.024334479,0,0,0.012829293,0
AT3G12240,1.121024386,0.605705198,0.31905294,0.675441392,0.201382926
AT3G12250,7.760663263,6.953142542,6.156649902,5.000687086,5.489622788
AT3G12260,84.6119408,89.9900621,87.69441353,91.67975308,77.27950207
AT3G12270,5.702195178,12.99138109,11.08845571,16.58392608,8.91781754
AT3G12280,12.04122173,11.44391712,13.26482473,15.13398369,12.95054366
AT3G12290,74.4421313,55.82902383,56.97620447,63.59746307,51.58351318
AT3G12300,15.99676916,9.472493287,13.16838401,11.56105849,10.72351102
AT3G12320,9.731206027,1.509864554,15.24523327,15.00548212,14.33627205
AT3G12340,3.179597441,6.140669721,4.895897829,6.323053747,5.054264077
AT3G12345,15.34998872,61.72309912,104.5581876,102.5004323,121.3006905
AT3G12350,16.09498914,12.22709564,13.10848954,12.81782554,13.25328493
AT3G12360,35.4527957,25.79157698,26.11898523,20.48598403,27.92166587
AT3G12370,9.847896769,13.16339182,13.91033553,16.69001788,10.12679864
AT3G12380,6.247475888,6.965742257,8.062233239,7.952057138,7.540889285
AT3G12390,87.40622403,99.71688193,98.24293775,116.8161215,83.17664973
AT3G12400,19.00021573,20.38619865,22.14641338,14.81749007,20.91019901
AT3G12410,0.149969711,0.037814344,0.03688623,0.333829956,0.055466436
AT3G12430,0,0,0,0.018666961,0
AT3G12440,0,0,0,0.030598921,0
AT3G12450,0.024246311,0.165067834,0,0,0.026902561
AT3G12460,0.14519729,0.201360473,0.267843115,0.340217506,0.161104056
AT3G12470,0.038592744,0.043789621,0.149501974,0.122078046,0.021410343
AT3G12480,28.70073456,28.83236743,30.39564522,25.02666393,27.37267289
AT3G12490,101.938654,94.93557595,82.12660364,78.84001383,72.90104993
AT3G12500,104.0230305,33.098926,26.77059091,8.749474952,20.44202784
AT3G12502,118.9736786,39.53227041,32.50006632,11.30724815,23.69497675
AT3G12510,5.35450464,5.788711269,4.196821988,3.343898794,3.365776496
AT3G12520,4.042044678,2.17657013,4.390367632,6.118474695,5.549066405
AT3G12530,2.823103092,2.660099028,2.907273577,3.377925516,2.723810322
AT3G12540,1.26529067,1.407523548,1.043462755,1.046383254,0.660662011
AT3G12545,1.677930531,1.735890349,0.792020254,1.535068413,1.259420793
AT3G12550,4.444727527,4.182537078,3.063190357,4.130436966,3.590248307
AT3G12560,19.70234541,11.49279346,9.024450553,8.963204094,9.543965254
AT3G12570,35.05137121,26.57947945,23.80122864,20.83933461,22.38144347
AT3G12580,40.48383413,181.5870631,121.8954935,65.42302989,89.96312602
AT3G12585,6.646146273,0.780115106,3.297527879,0.966590559,2.034275873
AT3G12587,10.59000481,6.551303347,8.198554486,6.236461811,6.343841365
AT3G12590,11.92623414,9.754103493,9.268224394,8.911452348,9.248046777
AT3G12600,40.03925871,32.69779666,28.97634419,32.94879454,27.37169963
AT3G12610,207.9394334,25.98363066,26.45269617,25.83304265,28.21585018
AT3G12620,24.13778519,21.50167258,18.9620048,17.71660582,17.72387305
AT3G12630,182.5896254,130.0205165,123.7368228,68.8621496,120.84818
AT3G12640,16.03260394,16.05955215,13.38561557,13.37828856,13.53341085
AT3G12650,20.5473879,13.16014627,11.49801731,12.51535911,13.03097009
AT3G12660,0,0,0,0,0
AT3G12670,15.84017329,22.91553951,21.253768,27.18588251,19.19415399
AT3G12680,13.63019772,12.44384027,12.93089521,12.17142334,11.91659908
AT3G12685,1.740082978,5.280929579,7.842992373,11.16333363,8.374180756
AT3G12690,2.430345118,3.151558928,2.755062728,2.77355052,2.559481111
AT3G12700,22.89455016,25.67731532,28.39516353,19.76045867,27.35977728
AT3G12710,60.95816722,9.451687486,12.39624256,5.781680973,12.54345994
AT3G12720,1.218200564,0.399314582,0.449439013,0.64224312,0.240294723
AT3G12730,1.816248873,1.030411976,1.712953643,1.011483813,1.674622742
AT3G12740,67.44232064,54.00646012,42.09673027,32.5778611,40.9977914
AT3G12750,5.864962772,6.735398909,5.468514172,5.946722508,4.364616684
AT3G12760,31.98504591,23.30224065,22.7241508,18.46771587,20.32888559
AT3G12770,1.078152618,1.915153693,1.431972619,1.881629621,1.212767466
AT3G12775,0.015362676,0,0.085017848,0.097191613,0.0511371
AT3G12780,43.79771463,211.2110543,346.4663331,598.3535644,483.7749031
AT3G12800,44.12488852,74.65127752,74.57019683,78.88695112,67.60293291
AT3G12810,7.408842534,9.115233525,7.256258686,7.796779831,7.356869309
AT3G12820,14.82125364,2.790733366,2.637167719,3.120141001,2.117804237
AT3G12830,6.798149336,4.293960085,6.406046994,4.405555534,5.338933084
AT3G12833,0.19491209,0.055289711,0.071910242,0.154138349,0.036044208
AT3G12835,1.274663193,0.36157716,0.705405231,1.008015868,0
AT3G12840,0.030981397,0.105460005,0.068581064,0.130668724,0
AT3G12860,3.257237808,4.723041714,4.214188148,5.774032539,3.092153287
AT3G12870,5.933508777,6.238382514,4.317929255,5.58672569,4.288361653
AT3G12880,0.060984038,0.092261487,0,0.021434116,0
AT3G12890,0.032266064,0.036610995,0.035712415,0.153097878,0.017900451
AT3G12900,0.01181494,0,0,0.934336742,0
AT3G12910,0.014484809,0.197223906,0.080159685,0.015272968,0.03214332
AT3G12915,3.116478276,2.068808039,2.688559196,4.655755742,3.173509319
AT3G12920,22.64016261,7.746875141,7.26831091,11.11172632,8.454444192
AT3G12930,7.196133589,30.85504089,41.58506344,63.59706175,42.64123912
AT3G12940,6.671077007,8.943752582,9.425170502,13.11513479,10.31492254
AT3G12950,25.55925571,28.94431344,19.14149624,16.79667774,16.70014978
AT3G12955,1.224143006,5.375888065,4.390860814,3.800547633,3.54654498
AT3G12960,0.489440156,0.403889381,0.738705611,0.140746896,0.345583435
AT3G12965,25.00546662,29.13403136,42.33138678,31.27140137,34.19718369
AT3G12970,1.281528525,1.749462203,1.894905884,1.784085536,2.29951696
AT3G12977,21.98937122,12.68835421,9.840561374,5.902098899,8.169840717
AT3G12980,9.775035633,9.932589921,7.717264386,7.416899777,8.47876621
AT3G12981,0.132645823,0.131694357,0.238572384,0.104897588,0.202369119
AT3G12990,6.284457234,7.386256511,7.905286509,8.458286997,7.068130642
AT3G13000,4.250115906,4.916875984,7.605972683,7.245897647,8.126982717
AT3G13010,0,0.030083678,0,0.055912132,0
AT3G13020,0.916938209,1.012037717,1.005650582,1.072303876,0.749169982
AT3G13030,8.114771744,4.105011516,4.460818448,6.531323511,4.659449685
AT3G13040,39.63233577,31.56958025,62.65467538,47.46547038,60.78663995
AT3G13050,8.629376394,7.765296024,7.812209446,7.094898678,6.862186553
AT3G13060,25.93683606,19.75403198,21.33801973,18.39497101,21.72797913
AT3G13061,50.57949827,37.10902712,50.91470181,35.71706881,50.95979506
AT3G13062,18.94464022,22.13012295,33.77081619,20.72579502,33.55639149
AT3G13065,1.097150157,1.683842083,2.51290586,2.046218717,2.490985459
AT3G13070,12.96747135,22.78805883,21.41567457,29.31963681,24.29674168
AT3G13075,15.6027589,26.92595875,20.88074527,31.0268714,26.72511894
AT3G13080,16.5485596,15.33200273,17.13783012,21.01093154,13.92042578
AT3G13090,0.830615678,1.355047583,0.548443924,0.729216679,0.490471585
AT3G13100,0.966290384,0.99708413,0.916714486,1.075669982,0.717257261
AT3G13110,23.2585028,29.84008569,31.02356646,40.58005058,28.7313421
AT3G13120,30.57767574,87.93069441,116.1502938,156.8430908,139.0163723
AT3G13130,0.03945744,0.067156135,0.131015712,0.083208857,0.021890056
AT3G13140,0.142787662,0.189017932,0.237058301,0.150557135,0.211240596
AT3G13150,2.904505974,4.623291295,3.894424714,4.917577413,2.734693403
AT3G13160,6.236672879,8.87866448,7.863817336,10.7851318,6.661448787
AT3G13170,0.804552263,0.671244728,0.615483525,0.63624764,0.603880692
AT3G13175,1.107794279,0.590005974,0.650593338,1.168072442,0.526781235
AT3G13180,4.816440641,11.31005774,14.97767292,20.74288135,15.56334974
AT3G13190,4.051384166,4.246920427,3.789873065,6.180060409,3.901946178
AT3G13200,100.0057819,75.1932911,72.35802129,63.68671684,66.71050888
AT3G13210,0.312126015,0.460403754,0.310917884,0.436070297,0.285714236
AT3G13220,0.021348304,0.024223055,0.007876175,0.030013233,0.02368707
AT3G13222,12.3904983,12.78746399,13.24771131,13.46694834,12.83961485
AT3G13224,15.93328992,13.33315779,11.13625851,9.613484669,10.82828095
AT3G13225,12.14434896,12.88962401,9.411187881,9.077977927,9.606433577
AT3G13226,7.678591484,8.598613625,7.918161955,10.68537168,8.482652188
AT3G13227,0,0,0,0,0
AT3G13230,14.7319503,23.18440813,18.91494142,25.11211506,13.77428277
AT3G13235,23.1544982,25.2229404,20.78698648,25.48511273,20.96120183
AT3G13240,4.27975578,3.667517888,2.716251807,3.092571045,3.121467138
AT3G13250,0.007854439,0.022280283,0.004346687,0.008281821,0.013072371
AT3G13260,0.163418358,0.046356046,0.022609142,0.021538801,0.045330323
AT3G13270,1.855628335,1.163569233,0.983675859,0.937107572,1.040295193
AT3G13275,5.828500246,3.355669324,3.990090558,1.957501783,3.353274101
AT3G13276,4.229133457,2.822721326,1.927408345,1.573853772,3.036289082
AT3G13277,8.619131071,5.980710725,4.378497794,2.959465346,4.107349445
AT3G13280,0.101657709,0.082390629,0.016073687,0.076563705,0.064454053
AT3G13290,9.218760101,8.645475183,7.378154433,8.210774213,7.299572881
AT3G13300,40.92696948,38.26102452,29.03146459,30.89512322,28.95154675
AT3G13310,52.28495881,56.91344364,42.18303796,25.76195251,36.30508088
AT3G13320,21.33802957,16.24361605,14.41555921,13.89558717,13.26260877
AT3G13330,16.46372524,24.33667705,17.6517001,21.28360574,17.03865321
AT3G13340,44.06013817,30.96072096,32.64710185,24.14975142,31.09541416
AT3G13350,9.131865102,12.32944968,11.5306146,12.27852897,11.49373041
AT3G13360,29.52289887,20.45770831,19.81068884,21.25904903,19.76639004
AT3G13370,0.206542647,0.033479367,0,0.031111601,0
AT3G13380,5.863076784,4.576548638,2.844967854,3.905308323,2.699964167
AT3G13390,0.007478746,0.016971659,0,0,0
AT3G13400,0.445194865,1.010289124,0.760731132,0.280004408,0.632624657
AT3G13403,60.86242036,27.92871859,21.39019742,10.54361425,19.20286277
AT3G13404,27.41338428,12.41668796,9.237914959,4.38073415,7.943711967
AT3G13405,36.56901539,14.61507681,9.504243048,2.653847087,6.817299511
AT3G13410,93.36072295,105.4348656,110.9799379,101.2055741,94.1966412
AT3G13420,1.208410568,1.09320181,0.840444373,1.627141281,0.915002197
AT3G13430,9.391937631,5.903250691,5.197547062,5.275864556,5.672235559
AT3G13432,4.067992135,1.620110223,1.252349867,1.533937191,1.076102455
AT3G13433,0.232822427,0,0,0.070140269,0
AT3G13435,19.86488093,12.88999098,10.68414092,5.956457403,8.954210592
AT3G13437,6.630587436,3.274097773,2.174460162,1.974416402,2.213908032
AT3G13438,29.34894793,27.69677794,26.63365071,23.81675656,24.39391568
AT3G13440,23.56251029,19.3444664,19.28578591,17.56271907,18.30885553
AT3G13445,17.10760575,14.41207383,12.10773144,13.14061318,11.07620354
AT3G13450,38.68801958,22.12333783,31.53316987,20.92188818,30.95614436
AT3G13460,169.8992133,126.4700689,136.0922282,133.0758793,128.3829594
AT3G13470,15.21228819,59.72144394,88.44416153,148.3270879,90.21283567
AT3G13480,11.02600088,20.49247875,28.81162217,40.81425075,27.52975952
AT3G13490,12.08274485,20.97869688,26.84013465,35.91230087,27.20493726
AT3G13500,0.438818476,0.280074112,0.060711106,0,0.060861532
AT3G13510,27.18308693,20.22588931,21.79905346,20.94077278,20.95737347
AT3G13520,434.5657294,101.6400094,149.5753009,75.85319408,121.8955056
AT3G13525,0.389068707,0.66219073,0.861250573,0.820478032,0.431692264
AT3G13530,6.093843721,5.808505497,5.352447697,5.171524209,5.201641888
AT3G13540,0,0.07099028,0.041548737,0.395817749,0.097187264
AT3G13550,13.95788037,15.93227587,16.00377105,13.18981629,16.42982655
AT3G13560,5.386538352,5.263412982,5.505968388,6.935836457,5.287576152
AT3G13570,29.29379645,29.551925,30.2766333,28.82949064,27.15368003
AT3G13580,32.79782557,36.55282398,48.11328252,56.0050163,42.61871037
AT3G13590,1.811869252,1.107945579,1.128785608,1.155426749,1.095468112
AT3G13600,3.642288131,3.017568353,1.95967058,1.25729841,1.411251427
AT3G13610,6.760267293,3.551204253,1.385617418,7.932124868,1.010218631
AT3G13620,4.506118849,6.772363706,6.113963385,5.293125262,5.569926645
AT3G13630,0,0,0,0,0
AT3G13640,0.203852386,0.303086737,0.529053923,0.437301002,0.444570478
AT3G13650,22.2215807,10.38520947,3.803019907,3.638801677,2.18091706
AT3G13660,0.134512196,0.438798413,0.297758992,0.212747068,0.46640119
AT3G13670,63.06809496,77.90945565,59.86853183,56.42150903,55.2218319
AT3G13672,28.27611424,31.15962625,25.81334693,22.05539874,22.11372055
AT3G13674,1.918770545,2.275000625,1.694199742,3.887226141,1.889766263
AT3G13677,3.835325517,3.7890571,4.007112967,5.351349063,4.01704155
AT3G13680,0.114353755,0.103802056,0.088597547,0.108518455,0.088817069
AT3G13682,1.632045925,1.53532409,1.064113425,1.539378614,1.093089528
AT3G13690,14.06147903,12.67158487,11.91467245,16.82723538,15.04920366
AT3G13700,12.6400807,8.633895723,6.896679466,5.609264563,6.297200968
AT3G13710,12.44901141,8.498403026,6.7884491,5.521237744,6.198378285
AT3G13720,56.71840197,35.46512312,25.85453421,13.18664008,22.91309756
AT3G13724,0.087591384,0.099386392,0.678629378,0.18471495,0.291561791
AT3G13730,6.219145969,8.637088987,5.108394206,8.637543713,4.10185363
AT3G13740,5.965980729,16.70410206,21.56738407,21.49438156,20.1663816
AT3G13750,153.3427485,320.0827393,434.1740925,204.1333137,438.2683718
AT3G13760,2.989733879,5.190887868,3.057197156,3.044850934,2.533661021
AT3G13770,0.676934572,0.867842186,0.788159681,0.973320629,0.673058826
AT3G13772,52.89638562,35.41175477,30.07248045,28.34569349,27.77413219
AT3G13780,5.795343685,5.784791456,5.975629486,5.462144809,5.080495964
AT3G13782,4.402619582,4.875582552,4.106200977,3.47853897,3.647420952
AT3G13784,0.502068825,0.85934348,0.809996088,0.529387784,0.566513754
AT3G13790,64.19816689,87.36106734,56.93706943,43.6408438,47.93865592
AT3G13800,6.178812594,5.478075372,5.113598122,6.869004453,5.002102619
AT3G13810,12.05612323,9.84993821,9.093182938,7.725401813,9.16194702
AT3G13820,0.011984208,0.040793985,0,0.037908906,0
AT3G13830,0,0,0,0,0
AT3G13840,0.114785279,0,0.021174257,0,0.053066802
AT3G13845,7.347340076,6.073572556,5.158597562,7.189164267,5.035884571
AT3G13850,0.105219839,0.017055526,0.083184579,0.063397224,0.033356276
AT3G13855,0.165643113,0.187948524,0,0.523968644,0.735159103
AT3G13857,0.069999809,0.079425945,0,0.44285216,0.31067393
AT3G13860,11.09510259,22.22464548,21.27509539,27.004353,17.76143346
AT3G13870,76.9490168,68.02948058,57.3228452,54.73053708,53.57709906
AT3G13880,0.789410101,1.351424569,1.057669888,1.379972055,1.106390107
AT3G13882,25.39530621,27.16254974,32.94353728,44.03351146,29.42976281
AT3G13898,0.193037936,0.048673849,0.047479198,0,0.142790518
AT3G13900,0.184036443,0.330957924,0.284402171,0.289244902,0.238873303
AT3G13910,20.15755483,18.73587017,15.32535877,12.39121945,14.09562984
AT3G13920,143.5384432,131.8287067,158.2201245,172.4964698,135.3743181
AT3G13930,49.8635698,68.96411185,55.41933651,64.15712698,47.20505153
AT3G13940,8.539651904,10.77967639,9.709551123,11.13261144,7.612457373
AT3G13950,5.188227985,0.472208978,0.276371453,0.087762576,0.292448242
AT3G13960,0.523602813,1.073232561,0.803862852,1.629566289,0.618446565
AT3G13965,10.06167252,8.470754048,7.368600362,5.804366968,8.139887032
AT3G13970,3.753107644,2.165338508,2.6989126,3.286591661,2.376222436
AT3G13980,26.00669577,8.637382715,6.989549273,4.051973077,7.27845157
AT3G13990,13.01398452,15.56809979,15.71726767,17.98716903,15.00221074
AT3G14000,5.581982877,3.747560602,4.407939715,4.789520903,4.356748932
AT3G14010,34.57690877,24.33094932,22.2923365,19.03988056,20.85254583
AT3G14020,2.259505337,1.836458709,2.350083879,2.255725165,1.804713492
AT3G14025,0.062116167,0,0.114584699,0.065496081,0.022973722
AT3G14050,41.85423683,18.53653858,15.84655725,9.99615736,15.88582089
AT3G14060,12.23666517,9.269732932,12.52150448,8.801412437,10.77901671
AT3G14067,104.8341416,186.4781031,123.7644034,70.25163222,124.019975
AT3G14070,1.23746357,1.537449992,1.530321266,1.625529721,1.380701703
AT3G14075,7.56858554,7.32008008,6.468227762,7.291717526,6.903823745
AT3G14080,14.07415366,12.73940822,11.37063613,14.70582085,10.65771053
AT3G14090,10.09784127,6.966650198,8.113562554,5.870740529,7.98604941
AT3G14100,78.61100545,59.05104032,59.69881344,52.96474167,55.28401027
AT3G14110,33.77532037,54.35373868,72.20567843,90.25226129,77.9548737
AT3G14120,7.881302736,10.72621353,8.799584293,10.53225666,8.303891535
AT3G14130,4.636866008,4.878992287,4.023277054,5.384631665,4.131617533
AT3G14140,0.51766385,0.266987355,0.273456142,0.322536723,0.261079709
AT3G14150,12.50521845,15.49303348,12.9431172,12.89165749,11.93454688
AT3G14160,3.841060962,4.232389797,3.693930072,4.851076366,4.044031457
AT3G14170,4.090709856,2.757167531,2.2251223,1.34560112,1.97847677
AT3G14172,15.07427776,15.0211729,8.725556012,10.05824529,8.716429883
AT3G14180,19.01931659,18.22348888,15.64774436,13.39175608,14.58447321
AT3G14185,17.29136228,9.045495739,6.337994988,5.505187334,4.858710915
AT3G14190,5.033045109,4.062425743,3.267685997,3.300757843,2.755817001
AT3G14200,13.46404708,16.05800137,19.69410155,14.59248102,16.67455765
AT3G14205,16.61744049,16.98926311,16.59143758,15.32687345,17.21353361
AT3G14210,0.926107164,4.796781575,7.061283529,41.17571738,11.08437927
AT3G14220,35.74286271,26.16943164,27.48377747,33.57701562,27.78569583
AT3G14225,1.984672954,1.411419617,0.943634191,0.854750298,0.930464528
AT3G14230,178.7328972,111.3270814,119.1569785,88.7502399,106.908165
AT3G14240,28.57635814,34.73909956,31.8089895,32.05114613,31.69450669
AT3G14250,0,0.040005903,0,0,0
AT3G14260,9.750690601,10.94866598,1.178347375,1.354203136,1.350019443
AT3G14270,23.49036983,24.0329201,19.26284187,17.53914812,20.46391225
AT3G14280,40.07835233,27.44277935,30.3414686,22.16342582,25.81561905
AT3G14290,34.46739547,29.51270066,30.97141797,38.04853789,25.66353755
AT3G14300,0,0,0,0,0.006303147
AT3G14310,145.1537801,117.7129777,59.2891123,69.40686101,56.39948855
AT3G14320,0.400451036,0.252430863,0,0.11728908,0.148107186
AT3G14330,2.097818244,6.298868625,6.674616735,10.00622109,7.073691642
AT3G14340,57.30338716,84.50086708,69.6934814,48.38343882,55.49341733
AT3G14350,35.17008194,61.29938125,48.44958263,36.93258139,41.81042359
AT3G14360,4.689798541,3.489560708,3.124412793,2.786308013,2.421665605
AT3G14362,3.300774789,1.513493587,1.576437704,0.810499245,1.103732112
AT3G14370,28.36125605,5.030176378,2.448171096,3.656528149,2.599827359
AT3G14380,0.468298234,0.053135902,0.064789669,0.037033473,0.129900401
AT3G14385,0.300538103,0,0,0,0
AT3G14390,9.454273992,17.9940162,21.74710599,36.58082156,20.14995236
AT3G14395,1.351915508,0.735024278,0.498771376,1.098805176,0.312504501
AT3G14400,23.04463264,28.91470147,23.47173244,27.29829775,20.64249726
AT3G14410,15.98558737,16.46283756,11.7773346,12.08185321,11.57634287
AT3G14415,42.88441755,180.0017473,255.5416127,330.543503,337.3184425
AT3G14420,29.75491363,171.1361709,324.5153011,457.7708003,447.5667657
AT3G14430,29.28382526,22.70377874,21.26748161,18.45070393,19.13130539
AT3G14440,11.06138011,7.155055731,3.527026156,0.484623014,2.597427518
AT3G14450,2.081666083,2.550361039,2.841140726,5.628729829,2.536439202
AT3G14452,1.71589276,3.082677072,3.640071866,4.070833314,2.221185836
AT3G14460,0.738803187,0.570207425,0.535458073,1.039989472,0.686585208
AT3G14463,1.177293088,1.124906721,1.097297026,1.676915287,1.237517823
AT3G14467,2.57383914,2.433692425,2.943710292,5.246851827,3.331778754
AT3G14470,2.216796392,2.620741095,2.2576792,2.845958581,1.934337565
AT3G14475,8.157581077,9.412959133,7.19250995,10.05933191,5.829629414
AT3G14490,0.045860621,0.031221712,0.010151802,0.01934241,0
AT3G14500,0,0,0,0,0
AT3G14510,0.575679611,0.333265466,0.286075506,0.309695886,0.417140839
AT3G14515,0.072528704,0,0.080275523,0.050983462,0
AT3G14517,0.407515201,0.090826799,0.161086449,0.138114397,0.064594232
AT3G14520,0.039383132,0,0.008717932,0.016610431,0
AT3G14530,1.204049749,0.70466458,0.855704641,0.788466958,0.745323234
AT3G14540,0.530641726,0.459935705,0.595476993,0.777104744,0.515178125
AT3G14550,0.954860656,1.09848947,1.277026712,1.440308048,1.125685059
AT3G14560,29.42614705,17.08945998,16.83061397,8.277008007,15.40725789
AT3G14570,3.707916953,3.485308523,2.94954159,3.307552067,3.162266943
AT3G14580,1.336300196,2.527076081,1.740036396,2.610816354,1.264652121
AT3G14590,13.18134771,16.15721485,10.20433337,5.8243948,8.728770841
AT3G14595,93.25276589,76.17798008,93.93616936,41.71925674,96.28507421
AT3G14600,77.50308678,73.71623847,101.1732725,131.7492293,84.84813617
AT3G14610,23.58846317,22.36249918,16.53123855,16.59036891,14.5340087
AT3G14620,1.608024744,2.782915474,4.683154511,7.090364044,3.325078228
AT3G14630,0.218472534,0.076274439,0.065102065,0.062020062,0.316993516
AT3G14640,0.305866203,0.315503616,0.18465594,0.342055246,0.359942857
AT3G14650,24.81779051,56.55864856,62.75695408,68.84894196,63.83062648
AT3G14660,73.99117516,85.14807462,70.2827632,53.27459106,63.2050416
AT3G14670,0.049496907,0.056162133,0.01826123,0.034793447,0
AT3G14680,24.63394036,34.69515673,22.61854133,16.98903149,17.51991525
AT3G14690,25.65307381,85.92599748,74.92290591,58.40606913,66.20826214
AT3G14700,1.144950915,1.144009453,0.718735156,0.72074679,0.625711259
AT3G14710,0.381853453,0.189557213,0.132074803,0.176151132,0.119161845
AT3G14720,17.75880187,17.60513393,16.84767975,17.29663592,16.06693308
AT3G14730,1.527215755,2.039185161,1.391541094,2.016961212,1.531920403
AT3G14735,0,0.187948524,0,0,0
AT3G14740,3.022489999,2.07645317,1.816406025,3.921444935,2.082907557
AT3G14750,6.125575784,4.37973087,4.93396684,4.556610915,4.829810939
AT3G14760,0.253189066,1.215429628,2.047851333,2.895551985,4.170679974
AT3G14770,3.946501851,15.55313521,30.7762671,26.74630339,29.87201635
AT3G14780,3.443626263,1.826420909,1.591751355,1.989400402,1.786007584
AT3G14790,14.44775361,13.50901729,13.61555966,13.89701729,13.1757905
AT3G14800,4.640346906,5.320059455,5.272705955,5.476131149,5.148709786
AT3G14810,0.938899693,7.972425177,8.992937874,8.039571517,10.81826404
AT3G14820,0,0,0,0.033409617,0
AT3G14830,12.2764585,10.83500358,9.77428761,9.326122875,9.629962258
AT3G14840,42.34403376,30.051351,16.41311684,24.17812836,18.11681497
AT3G14850,4.37325439,3.370168677,1.371284936,1.678378554,1.283644039
AT3G14860,18.14951848,20.18837182,17.19631805,16.86891729,15.17102797
AT3G14870,2.033763231,1.350151043,1.951907646,2.129429951,1.720041066
AT3G14880,1.312153287,1.285822522,0.709648979,0.330165625,0.628685525
AT3G14890,6.394874752,7.247978532,6.02875401,8.876080531,6.090785395
AT3G14900,1.540916854,11.17506019,13.7793796,21.87841459,12.22139312
AT3G14910,8.255696031,7.507449769,6.003693869,6.232758449,5.3571882
AT3G14920,16.6441936,17.14140935,11.8359126,11.5677373,11.48461434
AT3G14930,14.90471966,61.07186832,82.86397666,99.13594416,97.49085491
AT3G14940,40.01899119,62.14931065,25.39630371,27.25401455,21.66241344
AT3G14950,0.012712731,0.021636931,0.007035292,0.013404466,0.014105446
AT3G14960,16.00075341,11.40622845,10.60743234,10.34691257,9.535668156
AT3G14980,5.781949885,6.158186643,5.478222352,6.230379203,6.21243887
AT3G14981,12.91033012,13.00191844,11.66817557,13.12952175,11.78184777
AT3G14990,383.9480537,434.108144,294.3438348,252.7580642,251.3839171
AT3G15000,52.13898414,93.62391132,83.61812829,104.2788746,64.71061795
AT3G15010,26.02211555,22.15909102,19.84956339,22.6543378,19.68453798
AT3G15020,18.21235543,18.14179075,15.73615798,20.62430626,13.4895139
AT3G15030,3.730989833,9.689965322,9.738798058,15.41125516,11.04445823
AT3G15040,11.78480529,9.039429009,7.817524437,5.95180101,7.491941524
AT3G15050,3.008049517,1.832967458,1.10978015,0.46988531,1.194939518
AT3G15060,13.48403534,13.27631475,14.82486991,12.47265033,15.11783659
AT3G15070,23.61263202,17.84637845,17.0004181,11.05051878,16.36688442
AT3G15080,8.136191504,10.77314514,9.179311662,11.20233019,7.599628682
AT3G15090,7.768590114,29.72756052,20.72100534,23.43652517,18.66634137
AT3G15095,26.76384824,19.99326289,16.74119231,17.48258322,18.79659334
AT3G15110,4.909175812,19.29429476,21.69836024,30.83643137,29.67175938
AT3G15111,0.42897319,0.162246162,0.633055977,2.412345667,0.634624525
AT3G15115,15.94818084,5.022049416,5.617632242,4.882463632,7.966910211
